Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,lat,lon,Month,month_sin,month_cos,PVOUT_avg_daily,PVOUT_annual_avg_daily,GHI_annual_avg_daily,DNI_annual_avg_daily,TEMP_annual_avg,SolarOutput_kWh_per_kWp
2015-07-18,MelbourneAirport,3.5,11.1,4.0,0.8,7.0,S,31.0,SW,SSE,7.0,17.0,91.0,48.0,1030.9,1030.8,7.0,2.0,6.9,10.3,Yes,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.011738449869072
2015-07-19,MelbourneAirport,0.0,13.1,0.0,1.4,8.3,N,24.0,N,NNW,15.0,9.0,75.0,43.0,1034.1,1031.6,0.0,5.0,3.9,12.6,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.3798194178908356
2015-07-20,MelbourneAirport,-1.0,13.8,0.0,1.6,9.3,N,50.0,N,N,13.0,28.0,72.0,44.0,1032.7,1029.6,1.0,3.0,6.6,12.6,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.6601932120415577
2015-07-21,MelbourneAirport,4.9,15.5,0.0,4.2,6.4,N,78.0,N,N,43.0,39.0,64.0,54.0,1026.8,1021.0,7.0,7.0,10.2,14.3,No,Yes,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.8261952924994327
2015-07-22,MelbourneAirport,10.2,15.7,3.8,3.4,3.3,N,67.0,NE,NW,13.0,17.0,79.0,55.0,1018.0,1019.7,6.0,5.0,12.0,15.0,Yes,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.9392727003251954
2015-07-23,MelbourneAirport,5.1,14.6,0.0,2.0,8.6,N,48.0,N,N,24.0,20.0,83.0,66.0,1025.8,1022.7,1.0,5.0,9.1,14.2,No,Yes,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.4415242577667318
2015-07-24,MelbourneAirport,6.0,14.4,1.2,2.0,4.0,N,52.0,NNE,N,30.0,30.0,87.0,74.0,1013.0,1009.0,7.0,3.0,10.6,13.8,Yes,Yes,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.132615629543526
2015-07-25,MelbourneAirport,6.4,12.5,3.8,2.8,3.6,N,70.0,N,N,22.0,26.0,64.0,55.0,1014.2,1012.0,3.0,7.0,9.8,12.2,Yes,Yes,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.0166254532522683
2015-07-26,MelbourneAirport,5.9,10.9,2.2,2.0,8.2,W,83.0,WNW,W,28.0,22.0,55.0,63.0,1013.2,1015.8,1.0,1.0,8.1,8.5,Yes,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.309324799862412
2015-07-27,MelbourneAirport,4.2,13.1,0.6,3.2,8.3,WSW,44.0,W,WSW,22.0,30.0,72.0,52.0,1028.2,1028.5,5.0,6.0,8.0,12.6,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.3309852946870073
2015-07-28,MelbourneAirport,6.3,15.1,0.0,1.8,8.1,WSW,31.0,W,SW,19.0,22.0,78.0,50.0,1035.5,1033.4,2.0,6.0,9.5,13.4,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.2683764619051665
2015-07-29,MelbourneAirport,5.2,13.6,0.0,2.8,3.8,NNE,43.0,N,N,22.0,24.0,67.0,48.0,1033.6,1029.2,7.0,7.0,8.1,11.7,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.0611128827979386
2015-07-30,MelbourneAirport,6.6,11.4,0.0,2.8,2.6,N,87.0,NNE,N,30.0,65.0,66.0,49.0,1020.8,1013.2,7.0,7.0,8.9,11.3,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.7239010787262127
2015-07-31,MelbourneAirport,2.1,13.8,1.0,3.2,9.6,N,57.0,NNW,N,11.0,26.0,74.0,41.0,1021.5,1017.0,1.0,3.0,7.2,13.3,No,No,-37.669,144.841,7,-0.4999999999999997,-0.8660254037844388,2.7878658771514893,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.66492994813142
2015-08-01,MelbourneAirport,7.2,11.1,0.4,3.6,0.0,N,80.0,WSW,SW,22.0,17.0,84.0,53.0,1013.0,1014.7,7.0,8.0,9.0,10.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.16132954359054566
2015-08-02,MelbourneAirport,5.3,14.1,0.0,1.4,6.5,WNW,52.0,N,WNW,19.0,31.0,63.0,45.0,1013.2,1010.6,3.0,7.0,8.1,12.9,No,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.075691828278046
2015-08-03,MelbourneAirport,5.9,10.4,2.6,3.2,5.6,W,56.0,W,SSW,24.0,22.0,82.0,52.0,1017.8,1020.5,7.0,7.0,6.3,9.0,Yes,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.782761867889004
2015-08-04,MelbourneAirport,1.9,10.9,0.0,3.0,3.1,N,39.0,WNW,WNW,20.0,19.0,62.0,53.0,1023.4,1019.7,6.0,7.0,7.5,9.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.9837997158543863
2015-08-05,MelbourneAirport,6.3,11.3,1.0,1.8,4.2,SW,59.0,W,SW,19.0,35.0,78.0,49.0,1013.2,1013.4,5.0,5.0,8.3,10.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.3286745814431526
2015-08-06,MelbourneAirport,4.1,13.5,0.4,1.4,1.0,SW,41.0,WSW,SW,19.0,24.0,90.0,67.0,1019.5,1020.4,7.0,6.0,8.5,12.4,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.3153399959541277
2015-08-07,MelbourneAirport,6.0,12.5,0.4,1.4,1.5,WSW,30.0,WSW,SSW,11.0,13.0,89.0,78.0,1025.9,1024.9,7.0,7.0,8.6,11.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.4714831173200795
2015-08-08,MelbourneAirport,8.1,12.0,0.6,1.2,0.0,N,26.0,NNW,SE,6.0,15.0,92.0,69.0,1026.1,1023.4,7.0,7.0,9.5,11.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.16132954359054566
2015-08-09,MelbourneAirport,6.6,12.1,0.0,1.4,0.1,NNE,54.0,N,N,26.0,30.0,71.0,62.0,1021.9,1017.7,7.0,7.0,9.0,11.5,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.16132954359054566
2015-08-10,MelbourneAirport,7.6,15.1,0.6,3.4,7.1,N,78.0,N,NNW,52.0,33.0,73.0,52.0,1010.0,1008.1,4.0,2.0,8.8,14.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.2097564859883105
2015-08-11,MelbourneAirport,5.7,13.9,0.2,2.2,6.4,N,72.0,N,N,28.0,41.0,73.0,44.0,1011.6,1007.0,5.0,5.0,9.0,13.8,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.9852412016686332
2015-08-12,MelbourneAirport,7.0,12.7,0.0,5.0,2.6,NNE,61.0,,W,0.0,20.0,82.0,58.0,1003.1,1005.2,7.0,7.0,8.0,11.9,No,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.8037915148719522
2015-08-13,MelbourneAirport,6.4,12.9,1.6,0.8,1.9,WSW,37.0,W,SW,19.0,22.0,87.0,56.0,1018.5,1019.5,7.0,7.0,9.5,11.7,Yes,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.5853971451776879
2015-08-14,MelbourneAirport,8.2,15.6,0.0,2.2,4.8,W,31.0,NW,W,13.0,20.0,68.0,49.0,1026.1,1025.6,4.0,7.0,10.7,14.5,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.4738590709480064
2015-08-15,MelbourneAirport,9.2,14.8,0.4,2.4,4.5,S,26.0,,S,0.0,13.0,89.0,62.0,1032.4,1030.0,7.0,6.0,9.9,13.5,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.3770076721223186
2015-08-16,MelbourneAirport,4.0,16.7,0.0,1.4,6.5,NNW,44.0,N,WNW,15.0,22.0,71.0,45.0,1026.9,1021.5,6.0,7.0,9.6,15.4,No,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.9821582576824084
2015-08-17,MelbourneAirport,7.4,11.9,2.8,3.4,4.4,SW,52.0,WSW,SW,20.0,28.0,89.0,46.0,1018.6,1017.9,7.0,7.0,8.3,11.3,Yes,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.3371229649251224
2015-08-18,MelbourneAirport,3.5,9.8,0.0,2.6,1.2,W,26.0,W,ESE,15.0,4.0,74.0,66.0,1023.6,1023.2,7.0,7.0,7.2,9.6,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.36340153975975525
2015-08-19,MelbourneAirport,5.2,13.1,0.4,1.4,6.5,N,24.0,N,N,9.0,6.0,80.0,46.0,1027.3,1024.6,6.0,5.0,7.9,13.0,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.9615501377704465
2015-08-20,MelbourneAirport,3.8,16.0,0.0,1.6,8.8,N,70.0,N,N,43.0,46.0,60.0,46.0,1024.9,1021.1,2.0,1.0,9.9,15.5,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.646326935299006
2015-08-21,MelbourneAirport,9.8,17.3,0.0,6.4,1.2,N,78.0,N,NNE,43.0,35.0,51.0,45.0,1018.2,1013.7,7.0,7.0,13.3,15.9,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.3595932976432442
2015-08-22,MelbourneAirport,10.2,19.1,0.0,3.4,7.7,N,43.0,N,SW,20.0,11.0,75.0,47.0,1016.1,1014.7,7.0,7.0,12.5,17.7,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.2992481146623294
2015-08-23,MelbourneAirport,4.7,16.5,0.0,3.0,7.7,S,31.0,N,S,13.0,17.0,83.0,56.0,1020.4,1018.8,7.0,6.0,10.2,15.3,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.291112186401697
2015-08-24,MelbourneAirport,6.5,13.5,0.0,2.0,4.0,SSE,54.0,SSW,S,9.0,30.0,79.0,70.0,1023.9,1020.9,7.0,7.0,8.5,11.9,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.1859663284756534
2015-08-25,MelbourneAirport,8.4,13.5,0.0,2.4,0.7,SSE,44.0,SSE,SE,28.0,28.0,78.0,60.0,1026.4,1025.2,7.0,7.0,10.0,13.0,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.20680633022913236
2015-08-26,MelbourneAirport,6.7,15.4,0.0,2.0,0.3,WNW,19.0,WNW,SE,9.0,7.0,80.0,49.0,1026.2,1022.9,7.0,7.0,9.7,15.1,No,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.16132954359054566
2015-08-27,MelbourneAirport,8.2,11.3,1.2,1.2,0.0,S,44.0,WSW,SSW,11.0,13.0,93.0,92.0,1022.2,1020.2,7.0,8.0,9.3,11.1,Yes,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.16132954359054566
2015-08-28,MelbourneAirport,6.4,12.8,3.0,0.6,4.1,S,37.0,SW,S,15.0,24.0,87.0,81.0,1026.3,1024.9,5.0,7.0,9.2,10.4,Yes,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.1983796354770684
2015-08-29,MelbourneAirport,3.2,10.8,1.8,2.0,3.5,SW,43.0,WSW,SW,22.0,22.0,69.0,88.0,1027.4,1025.3,7.0,7.0,6.7,9.2,Yes,Yes,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.0193494876486966
2015-08-30,MelbourneAirport,6.6,11.7,2.4,0.6,1.9,SSW,37.0,SW,SSW,20.0,22.0,85.0,64.0,1025.7,1023.3,7.0,7.0,8.6,11.4,Yes,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.5513812047410815
2015-08-31,MelbourneAirport,6.4,13.1,0.0,1.8,4.2,SSE,30.0,WSW,S,13.0,20.0,67.0,55.0,1021.4,1018.8,7.0,7.0,9.0,12.0,No,No,-37.669,144.841,8,-0.8660254037844385,-0.5000000000000004,3.226590871810913,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.2144792933232433
2015-09-01,MelbourneAirport,1.2,16.4,0.0,1.6,9.8,N,61.0,N,NNW,9.0,6.0,70.0,42.0,1017.6,1013.8,1.0,3.0,8.2,16.1,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.37793164230688
2015-09-02,MelbourneAirport,8.1,18.3,0.0,4.4,0.8,N,56.0,NNE,NE,24.0,11.0,63.0,44.0,1012.4,1006.8,7.0,7.0,11.3,16.4,No,Yes,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.27476201173858766
2015-09-03,MelbourneAirport,9.3,13.9,3.8,2.4,3.3,S,48.0,SSW,S,22.0,33.0,86.0,69.0,1013.1,1017.1,7.0,6.0,12.2,12.7,Yes,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.1293350701563694
2015-09-04,MelbourneAirport,4.0,13.5,0.0,2.8,4.2,SSW,31.0,S,SSE,9.0,15.0,64.0,56.0,1025.9,1023.9,4.0,7.0,9.9,13.2,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.4321909753799356
2015-09-05,MelbourneAirport,8.0,14.1,0.0,1.8,3.8,S,24.0,SW,S,11.0,11.0,72.0,57.0,1025.5,1022.9,7.0,3.0,10.9,12.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.2911566223999342
2015-09-06,MelbourneAirport,3.6,15.4,0.0,2.2,1.8,N,69.0,N,NNE,31.0,31.0,75.0,56.0,1020.0,1014.8,8.0,7.0,10.7,13.5,No,Yes,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.6094144702050327
2015-09-07,MelbourneAirport,7.5,13.2,5.2,2.8,2.3,W,63.0,WNW,W,33.0,30.0,58.0,66.0,1016.7,1017.0,7.0,7.0,9.8,9.5,Yes,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.7759157475564781
2015-09-08,MelbourneAirport,7.7,13.2,1.0,2.6,4.2,SW,43.0,SW,S,24.0,15.0,84.0,55.0,1020.6,1021.2,7.0,6.0,9.8,12.5,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.4118362855358468
2015-09-09,MelbourneAirport,8.9,14.9,0.6,2.2,4.5,SSW,39.0,SW,SSW,20.0,24.0,86.0,48.0,1027.7,1028.1,7.0,7.0,11.2,12.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.5072941654898653
2015-09-10,MelbourneAirport,7.5,16.2,0.0,2.4,6.3,SSE,26.0,SSW,S,15.0,9.0,77.0,56.0,1033.6,1031.0,5.0,7.0,12.0,14.8,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.1027078081592223
2015-09-11,MelbourneAirport,3.6,19.7,0.0,2.4,9.8,N,57.0,N,N,28.0,37.0,67.0,41.0,1028.7,1025.3,1.0,6.0,13.0,18.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.259267605848983
2015-09-12,MelbourneAirport,11.1,21.5,0.0,5.2,4.2,N,63.0,N,N,43.0,33.0,61.0,45.0,1026.2,1023.6,7.0,6.0,15.1,19.7,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.391879893450828
2015-09-13,MelbourneAirport,13.8,24.9,0.0,6.6,10.7,N,65.0,N,N,35.0,35.0,50.0,31.0,1025.0,1021.9,3.0,1.0,18.7,23.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.533442226122092
2015-09-14,MelbourneAirport,14.7,25.7,0.0,9.4,10.5,N,63.0,NNE,N,39.0,43.0,48.0,35.0,1018.6,1013.0,1.0,1.0,18.7,25.3,No,Yes,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.4551645535158797
2015-09-15,MelbourneAirport,9.7,16.5,13.2,10.0,7.4,WSW,52.0,WSW,WSW,31.0,30.0,70.0,44.0,1014.5,1016.0,6.0,5.0,11.3,16.1,Yes,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.4264988870318382
2015-09-16,MelbourneAirport,5.4,15.2,0.0,2.8,5.1,SSW,37.0,WSW,S,11.0,11.0,72.0,61.0,1019.5,1017.8,6.0,6.0,11.1,14.0,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.6664468057388044
2015-09-17,MelbourneAirport,6.5,15.0,0.6,3.4,1.9,SW,37.0,WSW,SSE,11.0,22.0,74.0,74.0,1023.3,1024.6,7.0,7.0,11.0,11.6,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.6186599198589082
2015-09-18,MelbourneAirport,8.4,14.5,0.4,2.0,1.3,SE,28.0,SSW,SSE,11.0,19.0,90.0,64.0,1029.3,1027.6,7.0,7.0,11.0,13.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.421816208011193
2015-09-19,MelbourneAirport,4.4,20.9,0.0,2.0,6.5,NNE,43.0,NNE,N,7.0,20.0,87.0,39.0,1026.3,1021.6,2.0,6.0,9.7,20.2,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.101742252941228
2015-09-20,MelbourneAirport,6.3,22.7,0.0,4.8,10.7,N,50.0,N,N,37.0,22.0,63.0,34.0,1021.1,1017.2,1.0,6.0,15.7,21.6,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.44779109596144
2015-09-21,MelbourneAirport,12.5,17.5,0.0,5.6,2.4,N,56.0,N,SW,30.0,28.0,61.0,78.0,1016.0,1018.0,6.0,7.0,15.3,11.7,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,0.7706631158627979
2015-09-22,MelbourneAirport,5.6,12.6,0.8,2.2,7.2,SSW,57.0,SSW,S,31.0,35.0,81.0,38.0,1026.4,1028.6,7.0,4.0,7.6,11.5,No,Yes,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.30402565019074
2015-09-23,MelbourneAirport,4.3,12.6,2.2,3.6,10.6,S,44.0,S,S,30.0,31.0,51.0,45.0,1035.6,1034.2,6.0,6.0,9.3,10.9,Yes,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.3803968395856447
2015-09-24,MelbourneAirport,3.6,15.3,0.0,4.0,8.5,SE,39.0,SSE,SSE,17.0,24.0,74.0,51.0,1034.7,1032.2,4.0,7.0,11.0,13.9,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.701428602711584
2015-09-25,MelbourneAirport,1.6,17.9,0.0,2.6,10.8,S,37.0,SSE,SSE,9.0,22.0,72.0,50.0,1035.4,1031.1,1.0,3.0,11.2,17.0,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.4207159773698637
2015-09-26,MelbourneAirport,4.4,19.6,0.0,4.8,9.5,SSE,30.0,NNE,S,11.0,19.0,80.0,49.0,1031.8,1027.0,4.0,1.0,11.7,18.7,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.9987600115210817
2015-09-27,MelbourneAirport,3.5,20.8,0.0,3.2,11.4,S,33.0,SSE,S,2.0,20.0,76.0,32.0,1025.6,1021.7,1.0,1.0,12.9,19.8,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.586362289062586
2015-09-28,MelbourneAirport,5.2,22.4,0.0,5.8,5.4,N,50.0,N,SSE,30.0,9.0,41.0,47.0,1017.4,1015.5,1.0,7.0,18.1,18.0,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,1.6930930661556787
2015-09-29,MelbourneAirport,4.2,17.5,0.0,3.4,6.5,W,37.0,W,WSW,17.0,26.0,54.0,43.0,1017.7,1017.3,2.0,7.0,13.2,16.2,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.0311638356247705
2015-09-30,MelbourneAirport,9.5,16.9,0.0,2.8,6.5,SSE,39.0,SSW,S,15.0,22.0,81.0,51.0,1024.7,1023.0,7.0,3.0,11.3,14.2,No,No,-37.669,144.841,9,-1.0,-1.8369701987210297e-16,3.8599870204925537,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,2.02440056354226
2015-10-01,MelbourneAirport,3.7,23.3,0.0,4.0,11.5,SSW,52.0,NNW,W,9.0,17.0,43.0,23.0,1027.0,1025.5,6.0,6.0,15.9,22.8,No,No,-37.669,144.841,10,-0.8660254037844386,0.5000000000000001,4.298958778381348,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.975731372611195
2015-10-02,MelbourneAirport,7.3,28.5,0.0,6.6,11.3,N,56.0,N,N,26.0,26.0,52.0,22.0,1032.1,1028.4,1.0,0.0,18.8,28.0,No,No,-37.669,144.841,10,-0.8660254037844386,0.5000000000000001,4.298958778381348,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.893710610865233
2015-10-03,MelbourneAirport,16.7,31.0,0.0,11.0,9.8,N,69.0,N,NW,46.0,28.0,39.0,11.0,1027.3,1021.8,5.0,4.0,21.4,30.2,No,No,-37.669,144.841,10,-0.8660254037844386,0.5000000000000001,4.298958778381348,3.845785617828369,4.139966011047363,4.305500984191895,13.869914054870604,3.365773697289409
